33,Jogging,49109672348000,-3.5957718,18.659876,-0.6537767
33,Jogging,49109782333000,3.9499009,4.140586,3.990762
33,Walking,49395202316000,-0.50395286,16.657684,1.307
33,Walking,49395302292000,4.7943625,10.760075,-1.1849
33,Walking,49395412338000,-0.040861044,9.234595,-0.69
33,Walking,49395522293000,2.4925237,8.730643,-1.45737
33,Walking,49395632309000,0.53119355,9.888372,-1.2258
33,Walking,49395742294000,1.7570249,11.032481,-0.6537
33,Walking,49395852340000,2.982856,12.14935,-1.307553
33,Walking,49395962295000,-0.8036005,12.721405,-1.266
33,Walking,49396072311000,0.19068487,6.932757,0.53119
33,Walking,49396172287000,-0.3405087,6.3198414,0.5039
33,Walking,49396282333000,0.46309182,8.894087,5.78864
33,Walking,49396382309000,0.08172209,7.246025,5.89761
33,Walking,49396492294000,-0.7627395,4.6036777,-2.642
33,Walking,49396592239000,-1.607201,7.5456724,1.03514
33,Walking,49396692276000,1.4573772,8.771504,-0.46309
33,Walking,49396802292000,1.0351465,10.038197,-0.8036
33,Walking,49396912338000,2.8738933,15.050485,0.65377
33,Walking,49397012253000,-3.9499009,13.633968,-2.301
33,Walking,49397122299000,4.372132,7.4639506,-0.10896
33,Walking,49397232315000,-1.7978859,1.4573772,-0.721
33,Walking,49397342300000,1.920469,18.46919,12.026767
33,Walking,49397452316000,-4.440233,17.502148,1.72978
33,Walking,49397562301000,1.4573772,11.686258,0.04086
33,Walking,49397672317000,1.920469,7.8180795,-1.72978
33,Walking,49397782303000,1.879608,9.384419,-0.340508
33,Walking,49397882278000,2.7649305,13.484144,1.68892
33,Walking,49397982315000,-1.1441092,16.467001,-3.827
33,Walking,49398092300000,4.140586,6.0474343,-0.04086
33,Walking,49398192276000,-1.334794,0.19068487,-2.683
33,Walking,49398302292000,1.334794,18.237646,13.71569
33,Walking,49398412307000,-4.1814466,16.249075,1.1849
33,Walking,49398522293000,1.7297841,11.264028,0.84446
33,Walking,49398632309000,0.14982383,9.575105,0.50395
33,Walking,49398742294000,2.982856,9.615966,-0.503952
33,Walking,49398852310000,2.8330324,14.560152,0.04086
33,Walking,49398902145000,-4.1814466,15.132206,-3.977
33,Walking,49399002273000,5.284695,6.742072,-0.994285
33,Walking,49399112289000,-2.1383946,0.92618364,-2.45
33,Walking,49399222305000,4.8216033,19.041246,14.7916
33,Walking,49399332290000,1.1441092,11.795221,-0.3405
33,Walking,49399442306000,-1.9885708,8.240311,1.14410
33,Walking,49399552292000,-0.14982383,8.853226,0.5311
33,Walking,49399662307000,4.372132,11.413852,0.721878
33,Walking,49399772293000,2.5606253,11.876944,-1.4573
33,Walking,49399872238000,0.10896278,12.53072,0.31326
33,Walking,49399982345000,-0.6946377,1.4573772,-2.601
33,Walking,49400092300000,-2.1792557,10.228881,5.9384
33,Walking,49400192306000,-5.012288,9.112013,-0.80360
33,Walking,49400302292000,4.903325,10.800936,-0.84446
33,Walking,49400412307000,-0.10896278,5.284695,-2.301
33,Walking,49400522293000,0.7627395,10.61025,1.266692
33,Walking,49400632309000,3.6774938,14.859799,0.76273
33,Walking,49400742325000,-4.862464,18.34661,2.111153
33,Walking,49400852340000,0.88532263,5.053149,-1.0760
33,Walking,49400962295000,-2.7240696,1.0351465,-0.531
33,Walking,49401072311000,1.1849703,3.8273177,4.48109
33,Walking,49401172287000,4.099725,2.1111538,-4.79436
33,Walking,49401282303000,-1.607201,5.9793324,-0.3405
33,Walking,49401382278000,0.313268,8.894087,-0.040861
33,Walking,49401492294000,4.6036777,12.980191,1.45737
33,Walking,49401592239000,-1.0760075,14.09706,-4.0997
33,Walking,49401692276000,3.5957718,9.575105,-1.45737
33,Walking,49401802292000,-0.7218784,0.9942854,-2.179
33,Walking,49401912338000,-1.525479,11.34575,7.164303
33,Walking,49402012253000,-4.2904096,10.378705,-2.410
33,Walking,49402122299000,4.372132,7.014479,-2.914754
33,Walking,49402232315000,0.6946377,6.2108784,-2.3426
33,Walking,49402342300000,1.2258313,10.923519,1.68892
33,Walking,49402452316000,3.214402,15.472715,0.803600
33,Walking,49402562301000,-5.938472,17.270601,0.34050
33,Walking,49402672348000,2.6423476,3.759216,-1.14410
33,Walking,49402782333000,-3.759216,2.6423476,0.04086
33,Walking,49402882461000,0.08172209,5.829509,6.82379
33,Walking,49402992294000,3.0645783,4.0180025,-4.4810
33,Walking,49403102310000,-0.23154591,8.240311,0.5720
33,Walking,49403202316000,-0.19068487,10.119919,0.994
33,Walking,49403312301000,5.366417,13.102775,0.926183
33,Walking,49403422317000,0.313268,14.056199,-4.29040
33,Walking,49403532303000,3.636633,7.8861814,-0.46309
33,Walking,49403642318000,-0.7627395,0.46309182,-2.36
33,Walking,49403752304000,1.4982382,17.815414,15.6634
33,Walking,49403862289000,-3.8273177,15.5135765,-0.99
33,Walking,49403972305000,0.08172209,9.915613,0.65377
33,Walking,49404082596000,-0.46309182,9.575105,0.4630
33,Walking,49404142288000,2.0294318,9.956474,0.612915
33,Walking,49404252304000,2.7649305,14.818938,1.22583
33,Walking,49404362289000,-4.372132,16.86199,-2.60148
33,Walking,49404472305000,2.6423476,5.6252036,-0.8444
33,Walking,49404572372000,-1.7978859,0.14982383,-2.26
33,Walking,49404672317000,2.4925237,17.692831,14.6691
33,Walking,49404782303000,-2.8738933,12.53072,0.53119
33,Walking,49404882278000,-2.7513103,11.563675,1.4982
33,Walking,49404982315000,1.607201,7.8589406,-0.80360
33,Walking,49405092300000,2.7649305,11.223166,1.26669
33,Walking,49405192245000,-0.8036005,13.443283,0.6129
33,Walking,49405302292000,-6.510526,18.8097,1.1849703
33,Walking,49405402328000,1.9885708,3.173541,-1.14410
33,Walking,49405512314000,-2.6014864,1.6480621,-0.381
33,Walking,49405622299000,-3.255263,6.5922484,6.36070
33,Walking,49405732315000,2.6423476,6.2108784,-5.5571
33,Walking,49405842300000,-2.7240696,5.325556,-0.5039
33,Walking,49405952316000,-0.53119355,8.539958,0.3813
33,Walking,49406062301000,4.6036777,13.865514,0.76273
33,Walking,49406172317000,-1.920469,13.756551,-4.6717
33,Walking,49406272232000,3.9090397,7.8589406,-0.5039
33,Walking,49406372299000,-1.1168685,1.334794,-1.5663
33,Walking,49406482315000,-2.7921712,14.056199,10.691
33,Walking,49406582290000,-7.1234417,14.328606,0.7218
33,Walking,49406682296000,1.2666923,8.539958,-1.60720
33,Walking,49406792312000,0.14982383,5.134871,-3.4050
33,Walking,49406892318000,1.0760075,11.454713,1.75702
33,Walking,49406992264000,2.7240696,15.636159,0.80360
33,Walking,49407102310000,-3.9771416,14.47843,-2.5333
33,Walking,49407202286000,4.2904096,5.366417,-0.38136
33,Walking,49407312301000,-2.2201166,1.6480621,-1.457
33,Walking,49407422317000,0.61291564,19.272793,15.745
33,Walking,49407472152000,-5.284695,4.0180025,-3.6366
33,Walking,49407572281000,2.6832085,5.325556,-4.86246
33,Walking,49407682296000,-1.4165162,5.5571017,-1.729
33,Walking,49407792312000,0.8036005,10.841797,1.22583
33,Walking,49407892257000,2.982856,14.9006605,0.27240
33,Walking,49407992264000,-1.56634,12.9529505,-5.1757
33,Walking,49408102310000,3.568531,8.390134,-0.994285
33,Walking,49408202316000,-1.7297841,1.0760075,-2.111
33,Walking,49408312332000,-1.1168685,15.132206,12.489
33,Walking,49408422317000,-5.012288,17.583868,0.92618
33,Walking,49408532364000,1.2258313,12.912089,1.56634
33,Walking,49408642318000,0.313268,7.3958488,-2.45166
33,Walking,49408752304000,1.879608,9.615966,0.6946377
33,Walking,49408862289000,2.7921712,15.241169,0.04086
33,Walking,49408972336000,-7.8861814,17.692831,3.5685
33,Walking,49409082290000,-0.7218784,0.8036005,-0.953
33,Walking,49409182296000,-3.6774938,4.0588636,-0.463
33,Walking,49409292312000,-0.50395286,6.973618,5.9384
33,Walking,49409392288000,0.46309182,8.308413,-3.4868
33,Walking,49409502304000,0.61291564,11.686258,0.6946
33,Walking,49409602249000,-1.0760075,8.539958,-1.3347
33,Walking,49409702286000,5.706926,12.53072,1.334794;
33,Walking,49409812301000,-0.5720546,11.917805,-0.272
33,Walking,49409912307000,-6.973618,15.28203,2.111153
33,Walking,49410012253000,-0.50395286,3.1463003,-0.42
33,Walking,49410122299000,-2.5606253,5.284695,2.02943
33,Walking,49410232345000,0.92618364,5.597963,4.63091
33,Walking,49410342300000,0.5720546,2.9556155,-5.0940
33,Walking,49410452316000,-1.334794,5.47538,-0.721878
33,Walking,49410562301000,-1.1168685,9.575105,1.07600
33,Walking,49410672317000,2.6014864,14.519291,0.88532
33,Walking,49410782303000,-4.2904096,14.137921,-5.175
33,Walking,49410882309000,5.053149,6.973618,-1.879608
33,Walking,49410992294000,-1.607201,1.9477097,-2.0702
33,Walking,49411102310000,-0.040861044,17.434046,14.6
33,Walking,49411202316000,-5.09401,18.04696,1.0760075
33,Walking,49411312301000,-0.8036005,13.211738,1.3756
33,Walking,49411412307000,-0.29964766,7.7772183,-1.22
33,Walking,49411522293000,0.3405087,11.114203,0.53119
33,Walking,49411632309000,0.95342433,14.410328,0.9261
33,Walking,49411742325000,-7.014479,16.630445,0.84446
33,Walking,49411852310000,1.607201,3.486809,-1.56634;
33,Walking,49411962326000,-3.7864566,2.9147544,0.0408
33,Walking,49412072311000,-0.0,2.2609777,5.2165933;
33,Walking,49412182296000,1.4573772,1.607201,-5.01228
33,Walking,49412292312000,-0.0,7.246025,-1.2258313;
33,Walking,49412392318000,-0.38136974,9.193735,-0.040
33,Walking,49412502334000,3.8681788,13.633968,0.65377
33,Walking,49412602249000,0.27240697,11.876944,-3.214
33,Walking,49412702286000,-2.3426998,11.876944,0.6537
33,Walking,49412812301000,-0.23154591,2.4108016,-1.79
33,Walking,49412912307000,-3.568531,7.668256,4.562816
33,Walking,49413012222000,-5.7886477,1.6889231,-1.416
33,Walking,49413122299000,2.6832085,5.2165933,-4.5628
33,Walking,49413232315000,-1.3756552,5.47538,-1.33479
33,Walking,49413342300000,0.313268,9.466142,0.6537767
33,Walking,49413452316000,4.671779,14.709975,1.184970
33,Walking,49413562301000,-3.2961242,15.28203,-4.3993
33,Walking,49413672348000,4.372132,7.205164,-1.498238
33,Walking,49413782303000,-1.6480621,1.1441092,-1.838
33,Walking,49413882309000,-0.3405087,18.659876,15.363
33,Walking,49413982315000,-5.597963,16.358038,0.50395
33,Walking,49414092300000,-2.7240696,11.645397,0.5720
33,Walking,49414192245000,0.08172209,6.469665,-0.9125
33,Walking,49414302292000,0.50395286,10.882658,0.7218
33,Walking,49414402237000,-0.6946377,13.797412,0.7627
33,Walking,49414512314000,-5.706926,17.270601,1.07600
33,Walking,49414612289000,1.1849703,3.405087,-0.88532
33,Walking,49414712295000,-2.7240696,1.3756552,-1.375
33,Walking,49414822311000,1.7570249,14.601013,12.2991
33,Walking,49414922317000,0.6946377,6.5922484,-2.2609
33,Walking,49415032303000,-0.08172209,10.460427,1.076
33,Walking,49415142318000,-1.8387469,9.534244,1.72978
33,Walking,49415242294000,4.944186,12.980191,-0.10896
33,Walking,49415352340000,-0.88532263,12.367276,-1.75
33,Walking,49415462295000,-2.6423476,13.947236,0.6129
33,Walking,49415572311000,-0.9125633,1.9477097,-1.648
33,Walking,49415682296000,-3.568531,8.499097,4.712640
33,Walking,49415792312000,-2.7240696,4.903325,-3.4050
33,Walking,49415892318000,2.2609777,6.5513873,-2.3426
33,Walking,49415992264000,-0.61291564,3.568531,-1.797
33,Walking,49416042129000,-0.8036005,8.689782,-0.6946
33,Walking,49416152298000,1.6889231,11.264028,-0.4222
33,Walking,49416252273000,1.2258313,15.050485,-0.2724
33,Walking,49416362289000,-5.8976107,15.5135765,1.688
33,Walking,49416472305000,0.14982383,2.070293,-0.9942
33,Walking,49416582290000,-1.8387469,1.9885708,0.4630
33,Walking,49416682296000,-2.6832085,1.5390993,3.6774
33,Walking,49416792312000,-0.27240697,4.0180025,-4.20
33,Walking,49416892288000,-0.0,7.4639506,0.3405087;
33,Walking,49416992264000,-2.4925237,8.499097,0.80360
33,Walking,49417102310000,4.1814466,13.021052,0.53119
33,Walking,49417202652000,-1.525479,13.021052,-3.5957
33,Walking,49417312271000,-1.2258313,11.958665,-0.422
33,Walking,49417412521000,-0.53119355,1.2258313,-1.98
33,Walking,49417522293000,-3.173541,9.997335,6.170017
33,Walking,49417632309000,-4.0588636,6.5513873,-4.140
33,Walking,49417742294000,1.9477097,5.407278,-2.41080
33,Walking,49417852310000,-0.7627395,4.944186,-3.2144
33,Walking,49417962326000,0.42223078,10.95076,0.23154
33,Walking,49418072311000,0.040861044,13.865514,1.035
33,Walking,49418182296000,-5.6660647,16.3989,-0.76273
33,Walking,49418292312000,1.3756552,3.405087,-0.65377
33,Walking,49418392318000,-0.6537767,0.84446156,-0.29
33,Walking,49418502304000,-1.3075534,11.795221,9.0030
33,Walking,49418602279000,1.0760075,6.1291566,-3.3642
33,Walking,49418702286000,0.84446156,10.228881,1.2258
33,Walking,49418812301000,-0.10896278,8.62168,0.31326
33,Walking,49418912277000,3.3778462,13.184497,0.23154
33,Walking,49419022293000,-1.0760075,11.985906,-0.885
33,Walking,49419132309000,-5.9793324,14.560152,2.1520
33,Walking,49419242294000,-0.6946377,2.982856,-0.6946
33,Walking,49419352310000,-2.1383946,8.812365,5.82950
33,Walking,49419462295000,-4.5219555,9.152874,-1.3075
33,Walking,49419572311000,2.0294318,8.117727,-1.94770
33,Walking,49419682296000,-0.38136974,6.4424243,-3.14
33,Walking,49419792312000,0.23154591,10.651112,0.1089
33,Walking,49419892288000,1.56634,15.132206,1.7570249
33,Walking,49419950363000,-0.29964766,12.871228,-1.87
33,Walking,49420052292000,-0.14982383,11.032481,-0.65
33,Walking,49420102310000,1.6480621,4.862464,-1.60720
33,Walking,49420202286000,-2.5333846,1.7297841,-1.416
33,Walking,49420312301000,0.27240697,18.237646,15.241
33,Walking,49420412277000,-4.944186,11.563675,2.30183
33,Walking,49420522293000,-0.9942854,9.152874,1.56634
33,Walking,49420622299000,-0.88532263,7.4639506,0.531
33,Walking,49420722275000,-0.5720546,11.917805,0.7218
33,Walking,49420832290000,0.7627395,15.894946,1.79788
33,Walking,49420932296000,-6.932757,15.431854,0.08172
33,Walking,49421042312000,1.879608,4.440233,-1.688923
33,Walking,49421152420000,-2.7921712,2.3699405,-0.503
33,Walking,49421252334000,-0.5720546,12.026767,10.528
33,Walking,49421312240000,-6.66035,14.410328,-3.21440
33,Walking,49421412246000,2.070293,9.997335,-1.184970
33,Walking,49421522293000,-0.42223078,6.66035,-2.4925
33,Walking,49421622268000,-0.3405087,11.182305,0.8444
33,Walking,49421722305000,3.214402,14.709975,0.885322
33,Walking,49421832290000,-1.1168685,12.53072,-3.8273
33,Walking,49421932327000,3.759216,8.921328,-0.803600
33,Walking,49422042312000,-1.607201,2.4108016,-1.3075
33,Walking,49422152298000,-0.9942854,14.601013,10.079
33,Walking,49422262314000,-7.7363577,17.120777,0.0817
33,Walking,49422372299000,0.10896278,10.923519,0.4222
33,Walking,49422482315000,1.3075534,8.771504,-0.42223
33,Walking,49422592300000,-0.08172209,9.507003,0.0817
33,Walking,49422692276000,1.8387469,14.669114,1.49823
33,Walking,49422742264000,1.0760075,11.604536,-3.6366
27,Upstairs,12095712293000,-3.17,-1.08,-1.729
27,Upstairs,12095762250000,-14.21,-6.28,-1.52
27,Upstairs,12095812360000,-18.16,-19,-3.8273
27,Upstairs,12095862378000,-15.98,-4.67,7.014
27,Upstairs,12095912305000,-14.71,-2.26,12.06
27,Upstairs,12095962262000,-9.7,-2.03,-2.4925
27,Upstairs,12096012281000,-8.31,-3.36,-0.912
27,Upstairs,12096062238000,-18.62,-3.76,4.208
27,Upstairs,12096112287000,-19.61,-0.57,7.354
27,Upstairs,12096162244000,-13.82,-5.86,-2.22
27,Upstairs,12096212262000,-1.31,-2.75,-6.469
27,Upstairs,12096262311000,4.44,-0.34,-2.3426
27,Upstairs,12096312268000,6.66,1.57,-1.72978
27,Upstairs,12096362256000,4.82,3.76,2.342699
27,Upstairs,12096412274000,1.04,1.76,0.721878
27,Upstairs,12096412274000,1.04,1.76,0.721878
27,Upstairs,12096412274000,1.04,1.76,0.721878

27,Upstairs,12101762281000,0.8,6.05,0.5720546
27,Upstairs,12101812207000,-14.52,3.95,-4.099
27,Upstairs,12101862317000,-19.61,-16.66,-1.3
27,Upstairs,12101912244000,-13.14,-5.48,5.557
27,Upstairs,12101962293000,-5.2,-3.87,-2.7240
27,Upstairs,12102012250000,0.95,-0.27,-1.5663
27,Upstairs,12102062299000,3.41,0.99,-1.87960
27,Upstairs,12102112226000,3.3,1.31,-1.035146
27,Upstairs,12102162305000,0.61,0.65,0.463091
27,Upstairs,12102212201000,0.69,-0.15,-0.5311
27,Upstairs,12102262311000,-15.17,-14.63,-12.
27,Upstairs,12102312207000,-15.6,-2.37,5.8976
27,Upstairs,12102362317000,-4.06,1.76,-3.5685
27,Upstairs,12102412213000,-5.41,2.79,2.34269
27,Upstairs,12102462262000,0,0.95,-0.50395286
27,Upstairs,12102512189000,0.95,2.64,-1.33479
27,Upstairs,12102562268000,-13.59,3.15,-1.566
27,Upstairs,12102612195000,-19.61,-8.08,-9.27
27,Upstairs,12102662335000,-19.04,-0.89,12.53
27,Upstairs,12102722241000,-10.31,-4.67,-3.25
27,Upstairs,12102782239000,-0.72,-2.37,-4.099
27,Upstairs,12102832257000,1.69,-0.76,-2.2201
27,Upstairs,12102882276000,3.06,0.61,2.982856
27,Upstairs,12102882276000,3.06,0.61,2.982856
30,Downstairs,1198922313000,2.96,5.24,-2.2
30,Downstairs,1198972301000,3.06,7.63,-4.4
30,Downstairs,1199022288000,1.46,8.24,-3.9
30,Downstairs,1199072307000,1.5,9.34,-3.79
30,Downstairs,1199122295000,3.64,8.69,-2.3
30,Downstairs,1199172313000,4.99,9.72,-2.6
30,Downstairs,1199222301000,6.51,8.54,-2.5
30,Downstairs,1199272288000,7.12,6.63,-2.9
30,Downstairs,1199322307000,8.31,6.36,-3.1
30,Downstairs,1199372295000,7.25,5.75,-3.0
30,Downstairs,1199422313000,4.6,5.71,-2.56
30,Downstairs,1199472301000,3.3,5.71,-1.99
30,Downstairs,1199522288000,2.98,6.28,-2.7
30,Downstairs,1199572307000,2.79,6.66,-3.0
30,Downstairs,1199622295000,8.69,18.01,-9
30,Downstairs,1199672374000,4.02,7.82,-3.9
30,Downstairs,1199722301000,7.46,15.55,-7
30,Downstairs,1199772288000,3.15,7.06,-7.6
30,Downstairs,1199822307000,-2.07,7.97,-6
30,Downstairs,1199872295000,-2.37,8.01,-4
30,Downstairs,1199922313000,1.73,10.19,-4
30,Downstairs,1199972301000,3.68,8.81,-4.7
30,Downstairs,1200022288000,5.05,9.43,-5.1
30,Downstairs,1200072307000,6.51,7.55,-4.2
30,Downstairs,1200122295000,5.28,6.36,-3.1
30,Downstairs,1200172313000,6.28,7.31,-3.6
30,Downstairs,1200222301000,5.71,7.67,-2.9
30,Downstairs,1200272319000,4.1,10.65,1.23
30,Downstairs,1200322368000,1.65,8.81,-4.2
30,Downstairs,1200372295000,0.5,8.69,-4.52
30,Downstairs,1200422313000,4.48,6.93,-6.2
30,Downstairs,1200472301000,8.2,7.89,-6.47
30,Downstairs,1200522288000,4.71,8.85,-7.4
30,Downstairs,1200572307000,4.14,14.75,-6.
30,Downstairs,1200622325000,4.79,11.96,2.8
30,Downstairs,1200672313000,-1.12,7.74,-2
30,Downstairs,1200722301000,0.23,7.08,-1.8
